PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"31150793","The critical role of ASD-related gene CNTNAP3 in regulating synaptic development and social behavior in mice","Tong DL, Chen RG, Lu YL, Li WK, Zhang YF, Lin JK, He LJ, Dang T, Shan SF, Xu XH, Zhang Y, Zhang C, Du YS, Zhou WH, Wang X, Qiu Z.","Neurobiol Dis. 2019 Oct;130:104486. doi: 10.1016/j.nbd.2019.104486. Epub 2019 May 29.","Tong DL","Neurobiol Dis","2019","2019/06/01","","","10.1016/j.nbd.2019.104486"
"27919782","Understanding zebrafish cognition","Meshalkina DA, Kizlyk MN, Kysil EV, Collier AD, Echevarria DJ, Abreu MS, Barcellos LJG, Song C, Kalueff AV.","Behav Processes. 2017 Aug;141(Pt 2):229-241. doi: 10.1016/j.beproc.2016.11.020. Epub 2016 Dec 2.","Meshalkina DA","Behav Processes","2017","2016/12/07","","","10.1016/j.beproc.2016.11.020"
"29759889","Social Learning Strategies: Bridge-Building between Fields","Kendal RL, Boogert NJ, Rendell L, Laland KN, Webster M, Jones PL.","Trends Cogn Sci. 2018 Jul;22(7):651-665. doi: 10.1016/j.tics.2018.04.003. Epub 2018 May 11.","Kendal RL","Trends Cogn Sci","2018","2018/05/16","","","10.1016/j.tics.2018.04.003"
"27375045","Sex differences in the effects of social defeat on brain and behavior in the California mouse: Insights from a monogamous rodent","Steinman MQ, Trainor BC.","Semin Cell Dev Biol. 2017 Jan;61:92-98. doi: 10.1016/j.semcdb.2016.06.021. Epub 2016 Jun 30.","Steinman MQ","Semin Cell Dev Biol","2017","2016/07/05","PMC5201444","NIHMS803553","10.1016/j.semcdb.2016.06.021"
"31509768","Conserved features of anterior cingulate networks support observational learning across species","Burgos-Robles A, Gothard KM, Monfils MH, Morozov A, Vicentic A.","Neurosci Biobehav Rev. 2019 Dec;107:215-228. doi: 10.1016/j.neubiorev.2019.09.009. Epub 2019 Sep 8.","Burgos-Robles A","Neurosci Biobehav Rev","2019","2019/09/12","PMC6875610","NIHMS1058193","10.1016/j.neubiorev.2019.09.009"
"29519466","Bodily self-consciousness and its disorders","Ronchi R, Park HD, Blanke O.","Handb Clin Neurol. 2018;151:313-330. doi: 10.1016/B978-0-444-63622-5.00015-2.","Ronchi R","Handb Clin Neurol","2018","2018/03/10","","","10.1016/B978-0-444-63622-5.00015-2"
"31129657","The structure of non-human cognitive neuroscience: an epistemological critique","Almeida F.","Rev Neurosci. 2019 Nov 26;30(8):881-888. doi: 10.1515/revneuro-2019-0006.","Almeida F","Rev Neurosci","2019","2019/05/27","","","10.1515/revneuro-2019-0006"
"32012921","Environmental Enrichment: Disentangling the Influence of Novelty, Social, and Physical Activity on Cerebral Amyloid Angiopathy in a Transgenic Mouse Model","Robison LS, Francis N, Popescu DL, Anderson ME, Hatfield J, Xu F, Anderson BJ, Van Nostrand WE, Robinson JK.","Int J Mol Sci. 2020 Jan 28;21(3):843. doi: 10.3390/ijms21030843.","Robison LS","Int J Mol Sci","2020","2020/02/05","PMC7038188","","10.3390/ijms21030843"
"29279225","The aggressive brain: insights from neuroscience","Bartholow BD.","Curr Opin Psychol. 2018 Feb;19:60-64. doi: 10.1016/j.copsyc.2017.04.002. Epub 2017 Apr 12.","Bartholow BD","Curr Opin Psychol","2018","2017/12/28","","","10.1016/j.copsyc.2017.04.002"
"29894866","Assessment of cognitive functions in animal models of schizophrenia","Nikiforuk A.","Pharmacol Rep. 2018 Aug;70(4):639-649. doi: 10.1016/j.pharep.2018.01.009. Epub 2018 Feb 2.","Nikiforuk A","Pharmacol Rep","2018","2018/06/13","","","10.1016/j.pharep.2018.01.009"
"31306676","Dissociation between schizophrenia-relevant behavioral profiles and volumetric brain measures after long-lasting social isolation in Roman rats","Sánchez-González A, Oliveras I, Río-Álamos C, Piludu MA, Gerbolés C, Tapias-Espinosa C, Tobeña A, Aznar S, Fernández-Teruel A.","Neurosci Res. 2020 Jun;155:43-55. doi: 10.1016/j.neures.2019.07.002. Epub 2019 Jul 12.","Sánchez-González A","Neurosci Res","2020","2019/07/16","","","10.1016/j.neures.2019.07.002"
"27593441","Neurobiological underpinnings of dogs' human-like social competence: How interactions between stress response systems and oxytocin mediate dogs' social skills","Buttner AP.","Neurosci Biobehav Rev. 2016 Dec;71:198-214. doi: 10.1016/j.neubiorev.2016.08.029. Epub 2016 Sep 1.","Buttner AP","Neurosci Biobehav Rev","2016","2016/11/07","","","10.1016/j.neubiorev.2016.08.029"
"30760881","The neural mechanisms and consequences of paternal caregiving","Feldman R, Braun K, Champagne FA.","Nat Rev Neurosci. 2019 Apr;20(4):205-224. doi: 10.1038/s41583-019-0124-6.","Feldman R","Nat Rev Neurosci","2019","2019/02/15","","","10.1038/s41583-019-0124-6"
"30625048","A Review of Freely Available, Open-Source Software for the Automated Analysis of the Behavior of Adult Zebrafish","Franco-Restrepo JE, Forero DA, Vargas RA.","Zebrafish. 2019 Jun;16(3):223-232. doi: 10.1089/zeb.2018.1662. Epub 2019 Jan 9.","Franco-Restrepo JE","Zebrafish","2019","2019/01/10","","","10.1089/zeb.2018.1662"
"30099461","Comparative Primate Connectomics","Rilling JK, van den Heuvel MP.","Brain Behav Evol. 2018;91(3):170-179. doi: 10.1159/000488886. Epub 2018 Aug 10.","Rilling JK","Brain Behav Evol","2018","2018/08/13","","","10.1159/000488886"
"28040454","Towards an animal model of callousness","Hernandez-Lallement J, van Wingerden M, Kalenscher T.","Neurosci Biobehav Rev. 2018 Aug;91:121-129. doi: 10.1016/j.neubiorev.2016.12.029. Epub 2016 Dec 28.","Hernandez-Lallement J","Neurosci Biobehav Rev","2018","2017/01/02","","","10.1016/j.neubiorev.2016.12.029"
"26965573","Altered social cognition in male BDNF heterozygous mice and following chronic methamphetamine exposure","Manning EE, van den Buuse M.","Behav Brain Res. 2016 May 15;305:181-5. doi: 10.1016/j.bbr.2016.03.014. Epub 2016 Mar 8.","Manning EE","Behav Brain Res","2016","2016/03/12","","","10.1016/j.bbr.2016.03.014"
"31160560","The reach of gene-culture coevolution in animals","Whitehead H, Laland KN, Rendell L, Thorogood R, Whiten A.","Nat Commun. 2019 Jun 3;10(1):2405. doi: 10.1038/s41467-019-10293-y.","Whitehead H","Nat Commun","2019","2019/06/05","PMC6546714","","10.1038/s41467-019-10293-y"
"27139022","Alzheimer, mitochondria and gender","Grimm A, Mensah-Nyagan AG, Eckert A.","Neurosci Biobehav Rev. 2016 Aug;67:89-101. doi: 10.1016/j.neubiorev.2016.04.012. Epub 2016 Apr 29.","Grimm A","Neurosci Biobehav Rev","2016","2016/05/04","","","10.1016/j.neubiorev.2016.04.012"
"31099977","Theory of mind in animals: Current and future directions","Krupenye C, Call J.","Wiley Interdiscip Rev Cogn Sci. 2019 Nov;10(6):e1503. doi: 10.1002/wcs.1503. Epub 2019 May 17.","Krupenye C","Wiley Interdiscip Rev Cogn Sci","2019","2019/05/18","","","10.1002/wcs.1503"
"28687519","Laminar fMRI: Applications for cognitive neuroscience","Lawrence SJD, Formisano E, Muckli L, de Lange FP.","Neuroimage. 2019 Aug 15;197:785-791. doi: 10.1016/j.neuroimage.2017.07.004. Epub 2017 Jul 4.","Lawrence SJD","Neuroimage","2019","2017/07/09","","","10.1016/j.neuroimage.2017.07.004"
"30775852","Differences in how macaques monitor others: Does serotonin play a central role?","Weinberg-Wolf H, Chang SWC.","Wiley Interdiscip Rev Cogn Sci. 2019 Jul;10(4):e1494. doi: 10.1002/wcs.1494. Epub 2019 Feb 18.","Weinberg-Wolf H","Wiley Interdiscip Rev Cogn Sci","2019","2019/02/19","PMC6570566","NIHMS1008929","10.1002/wcs.1494"
"27189882","Touchscreen learning deficits and normal social approach behavior in the Shank3B model of Phelan-McDermid Syndrome and autism","Copping NA, Berg EL, Foley GM, Schaffler MD, Onaga BL, Buscher N, Silverman JL, Yang M.","Neuroscience. 2017 Mar 14;345:155-165. doi: 10.1016/j.neuroscience.2016.05.016. Epub 2016 May 14.","Copping NA","Neuroscience","2017","2016/05/19","PMC5108683","NIHMS791938","10.1016/j.neuroscience.2016.05.016"
"30549185","Understanding others: Emotion recognition in humans and other animals","Ferretti V, Papaleo F.","Genes Brain Behav. 2019 Jan;18(1):e12544. doi: 10.1111/gbb.12544.","Ferretti V","Genes Brain Behav","2019","2018/12/15","","","10.1111/gbb.12544"
"27090229","Social change and access to a palatable diet produces differences in reward neurochemistry and appetite in female monkeys","Michopoulos V, Diaz MP, Wilson ME.","Physiol Behav. 2016 Aug 1;162:102-11. doi: 10.1016/j.physbeh.2016.04.023. Epub 2016 Apr 14.","Michopoulos V","Physiol Behav","2016","2016/04/20","PMC4899276","NIHMS786852","10.1016/j.physbeh.2016.04.023"
"28426959","Ontogenesis of Lateralization","Güntürkün O, Ocklenburg S.","Neuron. 2017 Apr 19;94(2):249-263. doi: 10.1016/j.neuron.2017.02.045.","Güntürkün O","Neuron","2017","2017/04/21","","","10.1016/j.neuron.2017.02.045"
"33090846","Interactive rhythms in the wild, in the brain, and in silico","Anichini M, de Heer Kloots M, Ravignani A.","Can J Exp Psychol. 2020 Sep;74(3):170-175. doi: 10.1037/cep0000224.","Anichini M","Can J Exp Psychol","2020","2020/10/22","","","10.1037/cep0000224"
"31829681","Awards for Distinguished Scientific Early Career Contributions to Psychology","","Am Psychol. 2019 Dec;74(9):1033-1035. doi: 10.1037/h0101705.","","Am Psychol","2019","2019/12/13","","","10.1037/h0101705"
"29246661","A quantitative approach to neuropsychiatry: The why and the how","Kas MJ, Penninx B, Sommer B, Serretti A, Arango C, Marston H.","Neurosci Biobehav Rev. 2019 Feb;97:3-9. doi: 10.1016/j.neubiorev.2017.12.008. Epub 2017 Dec 12.","Kas MJ","Neurosci Biobehav Rev","2019","2017/12/17","","","10.1016/j.neubiorev.2017.12.008"
"30466793","Social Cognition 2.0: An Interactive Memory Systems Account","Amodio DM.","Trends Cogn Sci. 2019 Jan;23(1):21-33. doi: 10.1016/j.tics.2018.10.002. Epub 2018 Nov 19.","Amodio DM","Trends Cogn Sci","2019","2018/11/24","","","10.1016/j.tics.2018.10.002"
"29330007","Lost connections: Oxytocin and the neural, physiological, and behavioral consequences of disrupted relationships","Pohl TT, Young LJ, Bosch OJ.","Int J Psychophysiol. 2019 Feb;136:54-63. doi: 10.1016/j.ijpsycho.2017.12.011. Epub 2018 Jan 9.","Pohl TT","Int J Psychophysiol","2019","2018/01/14","PMC6037618","NIHMS938425","10.1016/j.ijpsycho.2017.12.011"
"27798312","Social complexity influences brain investment and neural operation costs in ants","Kamhi JF, Gronenberg W, Robson SK, Traniello JF.","Proc Biol Sci. 2016 Oct 26;283(1841):20161949. doi: 10.1098/rspb.2016.1949.","Kamhi JF","Proc Biol Sci","2016","2016/11/01","PMC5095391","","10.1098/rspb.2016.1949"
"26912607","Growing up in a Bubble: Using Germ-Free Animals to Assess the Influence of the Gut Microbiota on Brain and Behavior","Luczynski P, McVey Neufeld KA, Oriach CS, Clarke G, Dinan TG, Cryan JF.","Int J Neuropsychopharmacol. 2016 Aug 12;19(8):pyw020. doi: 10.1093/ijnp/pyw020. Print 2016 Aug.","Luczynski P","Int J Neuropsychopharmacol","2016","2016/02/26","PMC5006193","","10.1093/ijnp/pyw020"
"30468906","Modelling posttraumatic stress disorders in animals","Török B, Sipos E, Pivac N, Zelena D.","Prog Neuropsychopharmacol Biol Psychiatry. 2019 Mar 2;90:117-133. doi: 10.1016/j.pnpbp.2018.11.013. Epub 2018 Nov 20.","Török B","Prog Neuropsychopharmacol Biol Psychiatry","2019","2018/11/24","","","10.1016/j.pnpbp.2018.11.013"
"32278093","Studying the visual brain in its natural rhythm","Leopold DA, Park SH.","Neuroimage. 2020 Aug 1;216:116790. doi: 10.1016/j.neuroimage.2020.116790. Epub 2020 Apr 8.","Leopold DA","Neuroimage","2020","2020/04/12","PMC7299837","NIHMS1582975","10.1016/j.neuroimage.2020.116790"
"29487030","Infant fMRI: A Model System for Cognitive Neuroscience","Ellis CT, Turk-Browne NB.","Trends Cogn Sci. 2018 May;22(5):375-387. doi: 10.1016/j.tics.2018.01.005. Epub 2018 Feb 24.","Ellis CT","Trends Cogn Sci","2018","2018/03/01","PMC5911209","NIHMS935025","10.1016/j.tics.2018.01.005"
"28199022","Recent advances in exploring the neural underpinnings of auditory scene perception","Snyder JS, Elhilali M.","Ann N Y Acad Sci. 2017 May;1396(1):39-55. doi: 10.1111/nyas.13317. Epub 2017 Feb 15.","Snyder JS","Ann N Y Acad Sci","2017","2017/02/16","PMC5446279","NIHMS845055","10.1111/nyas.13317"
"31156176","Vibrating Tail, Digging, Body/Face Interaction, and Lack of Barbering: Sex-Dependent Behavioral Signatures of Social Dysfunction in 3xTg-AD Mice as Compared to Mice with Normal Aging","Torres-Lista V, Giménez-Llort L.","J Alzheimers Dis. 2019;69(4):969-977. doi: 10.3233/JAD-190253.","Torres-Lista V","J Alzheimers Dis","2019","2019/06/04","PMC6598105","","10.3233/JAD-190253"
"33382286","Award for Distinguished Scientific Early Career Contributions to Psychology: Ben Dantzer","","Am Psychol. 2020 Dec;75(9):1225-1227. doi: 10.1037/amp0000783.","","Am Psychol","2020","2020/12/31","","","10.1037/amp0000783"
"26656286","Early indices of deviance detection in humans and animal models","Grimm S, Escera C, Nelken I.","Biol Psychol. 2016 Apr;116:23-7. doi: 10.1016/j.biopsycho.2015.11.017. Epub 2015 Dec 2.","Grimm S","Biol Psychol","2016","2015/12/15","","","10.1016/j.biopsycho.2015.11.017"
"31506189","Prediction Error and Memory Reactivation: How Incomplete Reminders Drive Reconsolidation","Sinclair AH, Barense MD.","Trends Neurosci. 2019 Oct;42(10):727-739. doi: 10.1016/j.tins.2019.08.007. Epub 2019 Sep 7.","Sinclair AH","Trends Neurosci","2019","2019/09/12","","","10.1016/j.tins.2019.08.007"
"30205055","The Neurocognitive Basis of Spatial Reorientation","Julian JB, Keinath AT, Marchette SA, Epstein RA.","Curr Biol. 2018 Sep 10;28(17):R1059-R1073. doi: 10.1016/j.cub.2018.04.057.","Julian JB","Curr Biol","2018","2018/09/12","PMC6161705","NIHMS1505419","10.1016/j.cub.2018.04.057"
"30002484","Intergenerational Sex-Specific Transmission of Maternal Social Experience","Faraji J, Karimi M, Soltanpour N, Rouhzadeh Z, Roudaki S, Hosseini SA, Jafari SY, Abdollahi AA, Soltanpour N, Moeeini R, Metz GAS.","Sci Rep. 2018 Jul 12;8(1):10529. doi: 10.1038/s41598-018-28729-8.","Faraji J","Sci Rep","2018","2018/07/14","PMC6043535","","10.1038/s41598-018-28729-8"
"30003509","Neuroimmune Impacts of Early-Life Stress on Development and Psychopathology","Brenhouse HC, Danese A, Grassi-Oliveira R.","Curr Top Behav Neurosci. 2019;43:423-447. doi: 10.1007/7854_2018_53.","Brenhouse HC","Curr Top Behav Neurosci","2019","2018/07/14","","","10.1007/7854_2018_53"
"31889084","Serotonin transporter deficiency alters socioemotional ultrasonic communication in rats","Golebiowska J, Hołuj M, Potasiewicz A, Piotrowska D, Kuziak A, Popik P, Homberg JR, Nikiforuk A.","Sci Rep. 2019 Dec 30;9(1):20283. doi: 10.1038/s41598-019-56629-y.","Golebiowska J","Sci Rep","2019","2020/01/01","PMC6937290","","10.1038/s41598-019-56629-y"
"30218673","Opioid modulation of social play reward in juvenile rats","Achterberg EJM, van Swieten MMH, Houwing DJ, Trezza V, Vanderschuren LJMJ.","Neuropharmacology. 2019 Nov 15;159:107332. doi: 10.1016/j.neuropharm.2018.09.007. Epub 2018 Sep 13.","Achterberg EJM","Neuropharmacology","2019","2018/09/16","","","10.1016/j.neuropharm.2018.09.007"
"32775726","The evolution of the pilocarpine animal model of status epilepticus","Ahmed Juvale II, Che Has AT.","Heliyon. 2020 Jul 28;6(7):e04557. doi: 10.1016/j.heliyon.2020.e04557. eCollection 2020 Jul.","Ahmed Juvale II","Heliyon","2020","2020/08/11","PMC7393986","","10.1016/j.heliyon.2020.e04557"
"29061899","Cognitive innovations and the evolutionary biology of expertise","Dukas R.","Philos Trans R Soc Lond B Biol Sci. 2017 Dec 5;372(1735):20160427. doi: 10.1098/rstb.2016.0427.","Dukas R","Philos Trans R Soc Lond B Biol Sci","2017","2017/10/25","PMC5665814","","10.1098/rstb.2016.0427"
"30742963","Grappling With Implicit Social Bias: A Perspective From Memory Research","Lucas HD, Creery JD, Hu X, Paller KA.","Neuroscience. 2019 May 15;406:684-697. doi: 10.1016/j.neuroscience.2019.01.037. Epub 2019 Feb 10.","Lucas HD","Neuroscience","2019","2019/02/12","PMC6511463","NIHMS1521169","10.1016/j.neuroscience.2019.01.037"
"28939260","Adolescent social isolation stress unmasks the combined effects of adolescent exercise and adult inflammation on hippocampal neurogenesis and behavior","Hueston CM, Cryan JF, Nolan YM.","Neuroscience. 2017 Dec 4;365:226-236. doi: 10.1016/j.neuroscience.2017.09.020. Epub 2017 Sep 20.","Hueston CM","Neuroscience","2017","2017/09/24","","","10.1016/j.neuroscience.2017.09.020"
"28495372","Learning to recognize rat social behavior: Novel dataset and cross-dataset application","Lorbach M, Kyriakou EI, Poppe R, van Dam EA, Noldus LPJJ, Veltkamp RC.","J Neurosci Methods. 2018 Apr 15;300:166-172. doi: 10.1016/j.jneumeth.2017.05.006. Epub 2017 May 8.","Lorbach M","J Neurosci Methods","2018","2017/05/13","","","10.1016/j.jneumeth.2017.05.006"
"28424315","Prior social experience affects the behavioral and neural responses to acute alcohol in juvenile crayfish","Swierzbinski ME, Lazarchik AR, Herberholz J.","J Exp Biol. 2017 Apr 15;220(Pt 8):1516-1523. doi: 10.1242/jeb.154419.","Swierzbinski ME","J Exp Biol","2017","2017/04/21","","","10.1242/jeb.154419"
"27012955","Environmental Enrichment as a Positive Behavioral Intervention Across the Lifespan","Sampedro-Piquero P, Begega A.","Curr Neuropharmacol. 2017;15(4):459-470. doi: 10.2174/1570159X14666160325115909.","Sampedro-Piquero P","Curr Neuropharmacol","2017","2016/03/26","PMC5543669","","10.2174/1570159X14666160325115909"
"30918365","Understanding rostral-caudal auditory cortex contributions to auditory perception","Jasmin K, Lima CF, Scott SK.","Nat Rev Neurosci. 2019 Jul;20(7):425-434. doi: 10.1038/s41583-019-0160-2.","Jasmin K","Nat Rev Neurosci","2019","2019/03/29","PMC6589138","EMS82443","10.1038/s41583-019-0160-2"
"26893121","Variation in the Oxytocin Receptor Gene Predicts Brain Region-Specific Expression and Social Attachment","King LB, Walum H, Inoue K, Eyrich NW, Young LJ.","Biol Psychiatry. 2016 Jul 15;80(2):160-169. doi: 10.1016/j.biopsych.2015.12.008. Epub 2015 Dec 15.","King LB","Biol Psychiatry","2016","2016/02/20","PMC4909578","NIHMS745287","10.1016/j.biopsych.2015.12.008"
"32001272","Challenges in the comparative study of empathy and related phenomena in animals","Adriaense JEC, Koski SE, Huber L, Lamm C.","Neurosci Biobehav Rev. 2020 May;112:62-82. doi: 10.1016/j.neubiorev.2020.01.021. Epub 2020 Jan 27.","Adriaense JEC","Neurosci Biobehav Rev","2020","2020/02/01","","","10.1016/j.neubiorev.2020.01.021"
"28548230","Molecular basis of social competence in medaka fish","Okuyama T, Yokoi S, Takeuchi H.","Dev Growth Differ. 2017 May;59(4):211-218. doi: 10.1111/dgd.12359. Epub 2017 May 26.","Okuyama T","Dev Growth Differ","2017","2017/05/27","","","10.1111/dgd.12359"
"27519459","Archeological insights into hominin cognitive evolution","Wynn T, Coolidge FL.","Evol Anthropol. 2016 Jul;25(4):200-13. doi: 10.1002/evan.21496.","Wynn T","Evol Anthropol","2016","2016/08/14","","","10.1002/evan.21496"
"33382287","Award for Distinguished Scientific Early Career Contributions to Psychology: Katherine B. Ehrlich","","Am Psychol. 2020 Dec;75(9):1228-1230. doi: 10.1037/amp0000734.","","Am Psychol","2020","2020/12/31","","","10.1037/amp0000734"
"30658044","Behavioral and cardiovascular consequences of disrupted oxytocin communication in cohabitating pairs of male and female prairie voles","Grippo AJ, McNeal N, Watanasriyakul WT, Cacioppo S, Scotti ML, Dagner A.","Soc Neurosci. 2019 Dec;14(6):649-662. doi: 10.1080/17470919.2019.1572031. Epub 2019 Jan 31.","Grippo AJ","Soc Neurosci","2019","2019/01/19","PMC6669126","NIHMS1519090","10.1080/17470919.2019.1572031"
