PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"27639446","Social manipulation in nonhuman primates: Cognitive and motivational determinants","Völter CJ, Rossano F, Call J.","Neurosci Biobehav Rev. 2017 Nov;82:76-94. doi: 10.1016/j.neubiorev.2016.09.008. Epub 2016 Sep 14.","Völter CJ","Neurosci Biobehav Rev","2017","2016/09/19","","","10.1016/j.neubiorev.2016.09.008"
"29713338","How Visual Body Perception Influences Somatosensory Plasticity","Kuehn E, Pleger B.","Neural Plast. 2018 Mar 11;2018:7909684. doi: 10.1155/2018/7909684. eCollection 2018.","Kuehn E","Neural Plast","2018","2018/05/02","PMC5866863","","10.1155/2018/7909684"
"30549185","Understanding others: Emotion recognition in humans and other animals","Ferretti V, Papaleo F.","Genes Brain Behav. 2019 Jan;18(1):e12544. doi: 10.1111/gbb.12544.","Ferretti V","Genes Brain Behav","2019","2018/12/15","","","10.1111/gbb.12544"
"33382287","Award for Distinguished Scientific Early Career Contributions to Psychology: Katherine B. Ehrlich","","Am Psychol. 2020 Dec;75(9):1228-1230. doi: 10.1037/amp0000734.","","Am Psychol","2020","2020/12/31","","","10.1037/amp0000734"
"28211449","Translational use of event-related potentials to assess circuit integrity in ASD","Modi ME, Sahin M.","Nat Rev Neurol. 2017 Mar;13(3):160-170. doi: 10.1038/nrneurol.2017.15. Epub 2017 Feb 17.","Modi ME","Nat Rev Neurol","2017","2017/02/18","","","10.1038/nrneurol.2017.15"
"31203906","The sequencing process generated by the cerebellum crucially contributes to social interactions","Van Overwalle F, Manto M, Leggio M, Delgado-García JM.","Med Hypotheses. 2019 Jul;128:33-42. doi: 10.1016/j.mehy.2019.05.014. Epub 2019 May 13.","Van Overwalle F","Med Hypotheses","2019","2019/06/18","","","10.1016/j.mehy.2019.05.014"
"33382289","Award for Distinguished Scientific Early Career Contributions to Psychology: Luke W. Hyde","","Am Psychol. 2020 Dec;75(9):1242-1244. doi: 10.1037/amp0000736.","","Am Psychol","2020","2020/12/31","","","10.1037/amp0000736"
"31851919","Multiplexing of Information about Self and Others in Hippocampal Ensembles","Bos JJ, Vinck M, Marchesi P, Keestra A, van Mourik-Donga LA, Jackson JC, Verschure PFMJ, Pennartz CMA.","Cell Rep. 2019 Dec 17;29(12):3859-3871.e6. doi: 10.1016/j.celrep.2019.11.057.","Bos JJ","Cell Rep","2019","2019/12/19","","","10.1016/j.celrep.2019.11.057"
"29330007","Lost connections: Oxytocin and the neural, physiological, and behavioral consequences of disrupted relationships","Pohl TT, Young LJ, Bosch OJ.","Int J Psychophysiol. 2019 Feb;136:54-63. doi: 10.1016/j.ijpsycho.2017.12.011. Epub 2018 Jan 9.","Pohl TT","Int J Psychophysiol","2019","2018/01/14","PMC6037618","NIHMS938425","10.1016/j.ijpsycho.2017.12.011"
"30244030","Light as a modulator of emotion and cognition: Lessons learned from studying a diurnal rodent","Yan L, Lonstein JS, Nunez AA.","Horm Behav. 2019 May;111:78-86. doi: 10.1016/j.yhbeh.2018.09.003. Epub 2018 Oct 9.","Yan L","Horm Behav","2019","2018/09/24","PMC6456444","NIHMS1509350","10.1016/j.yhbeh.2018.09.003"
"31572143","Intersections and Divergences Between Empathizing and Mentalizing: Development, Recent Advancements by Neuroimaging and the Future of Animal Modeling","Cerniglia L, Bartolomeo L, Capobianco M, Lo Russo SLM, Festucci F, Tambelli R, Adriani W, Cimino S.","Front Behav Neurosci. 2019 Sep 13;13:212. doi: 10.3389/fnbeh.2019.00212. eCollection 2019.","Cerniglia L","Front Behav Neurosci","2019","2019/10/02","PMC6754072","","10.3389/fnbeh.2019.00212"
"33382285","Award for Distinguished Scientific Early Career Contributions to Psychology: Timothy F. Brady","","Am Psychol. 2020 Dec;75(9):1222-1224. doi: 10.1037/amp0000784.","","Am Psychol","2020","2020/12/31","","","10.1037/amp0000784"
"33141899","Integrative Comparative Cognition: Can Neurobiology and Neurogenomics Inform Comparative Analyses of Cognitive Phenotype?","Burmeister SS, Liu Y.","Integr Comp Biol. 2020 Oct 1;60(4):925-928. doi: 10.1093/icb/icaa113.","Burmeister SS","Integr Comp Biol","2020","2020/11/03","","","10.1093/icb/icaa113"
"31313137","Training pet dogs for eye-tracking and awake fMRI","Karl S, Boch M, Virányi Z, Lamm C, Huber L.","Behav Res Methods. 2020 Apr;52(2):838-856. doi: 10.3758/s13428-019-01281-7.","Karl S","Behav Res Methods","2020","2019/07/18","PMC7148272","","10.3758/s13428-019-01281-7"
"27923731","Social modulation of cognition: Lessons from rhesus macaques relevant to education","Monfardini E, Reynaud AJ, Prado J, Meunier M.","Neurosci Biobehav Rev. 2017 Nov;82:45-57. doi: 10.1016/j.neubiorev.2016.12.002. Epub 2016 Dec 5.","Monfardini E","Neurosci Biobehav Rev","2017","2016/12/08","","","10.1016/j.neubiorev.2016.12.002"
"31531748","How do horses (Equus caballus) learn from observing human action?","Bernauer K, Kollross H, Schuetz A, Farmer K, Krueger K.","Anim Cogn. 2020 Jan;23(1):1-9. doi: 10.1007/s10071-019-01310-0. Epub 2019 Sep 17.","Bernauer K","Anim Cogn","2020","2019/09/19","","","10.1007/s10071-019-01310-0"
"33437942","Social modulation of individual preferences in cockroaches","Günzel Y, McCollum J, Paoli M, Galizia CG, Petelski I, Couzin-Fuchs E.","iScience. 2020 Dec 19;24(1):101964. doi: 10.1016/j.isci.2020.101964. eCollection 2021 Jan 22.","Günzel Y","iScience","2020","2021/01/13","PMC7788088","","10.1016/j.isci.2020.101964"
"29488111","Social enrichment improves social recognition memory in male rats","Toyoshima M, Yamada K, Sugita M, Ichitani Y.","Anim Cogn. 2018 May;21(3):345-351. doi: 10.1007/s10071-018-1171-5. Epub 2018 Feb 27.","Toyoshima M","Anim Cogn","2018","2018/03/01","","","10.1007/s10071-018-1171-5"
"30597139","Sex differences in sleep and sleep loss-induced cognitive deficits: The influence of gonadal hormones","Hajali V, Andersen ML, Negah SS, Sheibani V.","Horm Behav. 2019 Feb;108:50-61. doi: 10.1016/j.yhbeh.2018.12.013. Epub 2019 Jan 15.","Hajali V","Horm Behav","2019","2019/01/01","","","10.1016/j.yhbeh.2018.12.013"
"32544402","Oxytocin, vasopressin and social behavior in the age of genome editing: A comparative perspective","Boender AJ, Young LJ.","Horm Behav. 2020 Aug;124:104780. doi: 10.1016/j.yhbeh.2020.104780. Epub 2020 Jun 18.","Boender AJ","Horm Behav","2020","2020/06/17","PMC7486992","NIHMS1605386","10.1016/j.yhbeh.2020.104780"
"28906068","Human mating strategies: from past causes to present consequences","Marzoli D, Havlíček J, Roberts SC.","Wiley Interdiscip Rev Cogn Sci. 2018 Mar;9(2). doi: 10.1002/wcs.1456. Epub 2017 Sep 14.","Marzoli D","Wiley Interdiscip Rev Cogn Sci","2018","2017/09/15","","","10.1002/wcs.1456"
"30974232","Erythropoietin ameliorates harmaline-induced essential tremor and cognition disturbances","Mohammadi F, Abedini Esfahlani M, Shabani M.","Neurosci Lett. 2019 Jun 21;704:153-158. doi: 10.1016/j.neulet.2019.04.017. Epub 2019 Apr 8.","Mohammadi F","Neurosci Lett","2019","2019/04/12","","","10.1016/j.neulet.2019.04.017"
"30205055","The Neurocognitive Basis of Spatial Reorientation","Julian JB, Keinath AT, Marchette SA, Epstein RA.","Curr Biol. 2018 Sep 10;28(17):R1059-R1073. doi: 10.1016/j.cub.2018.04.057.","Julian JB","Curr Biol","2018","2018/09/12","PMC6161705","NIHMS1505419","10.1016/j.cub.2018.04.057"
"27100195","Marmosets: A Neuroscientific Model of Human Social Behavior","Miller CT, Freiwald WA, Leopold DA, Mitchell JF, Silva AC, Wang X.","Neuron. 2016 Apr 20;90(2):219-33. doi: 10.1016/j.neuron.2016.03.018.","Miller CT","Neuron","2016","2016/04/22","PMC4840471","NIHMS772769","10.1016/j.neuron.2016.03.018"
"33382293","Award for Distinguished Scientific Early Career Contributions to Psychology: David S. Yeager","","Am Psychol. 2020 Dec;75(9):1266-1268. doi: 10.1037/amp0000793.","","Am Psychol","2020","2020/12/31","","","10.1037/amp0000793"
"31889084","Serotonin transporter deficiency alters socioemotional ultrasonic communication in rats","Golebiowska J, Hołuj M, Potasiewicz A, Piotrowska D, Kuziak A, Popik P, Homberg JR, Nikiforuk A.","Sci Rep. 2019 Dec 30;9(1):20283. doi: 10.1038/s41598-019-56629-y.","Golebiowska J","Sci Rep","2019","2020/01/01","PMC6937290","","10.1038/s41598-019-56629-y"
"29061899","Cognitive innovations and the evolutionary biology of expertise","Dukas R.","Philos Trans R Soc Lond B Biol Sci. 2017 Dec 5;372(1735):20160427. doi: 10.1098/rstb.2016.0427.","Dukas R","Philos Trans R Soc Lond B Biol Sci","2017","2017/10/25","PMC5665814","","10.1098/rstb.2016.0427"
"32034539","Guppies show sex and individual differences in the ability to inhibit behaviour","Lucon-Xiccato T, Bisazza A, Bertolucci C.","Anim Cogn. 2020 May;23(3):535-543. doi: 10.1007/s10071-020-01357-4. Epub 2020 Feb 7.","Lucon-Xiccato T","Anim Cogn","2020","2020/02/09","","","10.1007/s10071-020-01357-4"
"27646012","The Paired Associates Learning (PAL) Test: 30 Years of CANTAB Translational Neuroscience from Laboratory to Bedside in Dementia Research","Barnett JH, Blackwell AD, Sahakian BJ, Robbins TW.","Curr Top Behav Neurosci. 2016;28:449-74. doi: 10.1007/7854_2015_5001.","Barnett JH","Curr Top Behav Neurosci","2016","2016/09/21","","","10.1007/7854_2015_5001"
"27012955","Environmental Enrichment as a Positive Behavioral Intervention Across the Lifespan","Sampedro-Piquero P, Begega A.","Curr Neuropharmacol. 2017;15(4):459-470. doi: 10.2174/1570159X14666160325115909.","Sampedro-Piquero P","Curr Neuropharmacol","2017","2016/03/26","PMC5543669","","10.2174/1570159X14666160325115909"
"32916678","Insights into human cognition from intracranial EEG: A review of audition, memory, internal cognition, and causality","Johnson EL, Kam JWY, Tzovara A, Knight RT.","J Neural Eng. 2020 Oct 8;17(5):051001. doi: 10.1088/1741-2552/abb7a5.","Johnson EL","J Neural Eng","2020","2020/09/11","PMC7731730","NIHMS1650718","10.1088/1741-2552/abb7a5"
"30654694","Neurocognitive and Perceptual Processing in Genetic Mouse Models of Schizophrenia: Emerging Lessons","Diamantopoulou A, Gogos JA.","Neuroscientist. 2019 Dec;25(6):597-619. doi: 10.1177/1073858418819435. Epub 2019 Jan 17.","Diamantopoulou A","Neuroscientist","2019","2019/01/19","","","10.1177/1073858418819435"
"29681845","Editorial: Human and Animal Models for Translational Research on Neurodegeneration: Challenges and Opportunities From South America","Ibáñez A, Sedeño L, García AM, Deacon RMJ, Cogram P.","Front Aging Neurosci. 2018 Apr 6;10:95. doi: 10.3389/fnagi.2018.00095. eCollection 2018.","Ibáñez A","Front Aging Neurosci","2018","2018/04/24","PMC5897422","","10.3389/fnagi.2018.00095"
"28919464","Corticothalamic network dysfunction and Alzheimer's disease","Jagirdar R, Chin J.","Brain Res. 2019 Jan 1;1702:38-45. doi: 10.1016/j.brainres.2017.09.014. Epub 2017 Sep 15.","Jagirdar R","Brain Res","2019","2017/09/19","PMC5854522","NIHMS909792","10.1016/j.brainres.2017.09.014"
"32381201","Neurocognitive and neuropsychiatric effects of toxocariasis","Gale SD, Hedges DW.","Adv Parasitol. 2020;109:261-272. doi: 10.1016/bs.apar.2020.01.009. Epub 2020 Jan 31.","Gale SD","Adv Parasitol","2020","2020/05/09","","","10.1016/bs.apar.2020.01.009"
"32001272","Challenges in the comparative study of empathy and related phenomena in animals","Adriaense JEC, Koski SE, Huber L, Lamm C.","Neurosci Biobehav Rev. 2020 May;112:62-82. doi: 10.1016/j.neubiorev.2020.01.021. Epub 2020 Jan 27.","Adriaense JEC","Neurosci Biobehav Rev","2020","2020/02/01","","","10.1016/j.neubiorev.2020.01.021"
"26987704","Editorial overview: Neurobiology of cognitive behavior: Complexity of neural computation and cognition","Karpova A, Kiani R.","Curr Opin Neurobiol. 2016 Apr;37:v-viii. doi: 10.1016/j.conb.2016.03.003. Epub 2016 Mar 14.","Karpova A","Curr Opin Neurobiol","2016","2016/03/19","PMC5924697","NIHMS961155","10.1016/j.conb.2016.03.003"
"28420997","MicroRNAs in Palatogenesis and Cleft Palate","Schoen C, Aschrafi A, Thonissen M, Poelmans G, Von den Hoff JW, Carels CEL.","Front Physiol. 2017 Apr 4;8:165. doi: 10.3389/fphys.2017.00165. eCollection 2017.","Schoen C","Front Physiol","2017","2017/04/20","PMC5378724","","10.3389/fphys.2017.00165"
"28551752","Behavioural Phenotypes and Neural Circuit Dysfunctions in Mouse Models of Autism Spectrum Disorder","Ferhat AT, Halbedl S, Schmeisser MJ, Kas MJ, Bourgeron T, Ey E.","Adv Anat Embryol Cell Biol. 2017;224:85-101. doi: 10.1007/978-3-319-52498-6_5.","Ferhat AT","Adv Anat Embryol Cell Biol","2017","2017/05/29","","","10.1007/978-3-319-52498-6_5"
"32393757","Interneuron hypomyelination is associated with cognitive inflexibility in a rat model of schizophrenia","Maas DA, Eijsink VD, Spoelder M, van Hulten JA, De Weerd P, Homberg JR, Vallès A, Nait-Oumesmar B, Martens GJM.","Nat Commun. 2020 May 11;11(1):2329. doi: 10.1038/s41467-020-16218-4.","Maas DA","Nat Commun","2020","2020/05/13","PMC7214427","","10.1038/s41467-020-16218-4"
"29887799","Non-invasive Brain Stimulation: A Paradigm Shift in Understanding Brain Oscillations","Vosskuhl J, Strüber D, Herrmann CS.","Front Hum Neurosci. 2018 May 25;12:211. doi: 10.3389/fnhum.2018.00211. eCollection 2018.","Vosskuhl J","Front Hum Neurosci","2018","2018/06/12","PMC5980979","","10.3389/fnhum.2018.00211"
"28240674","A second wind for the cholinergic system in Alzheimer's therapy","Douchamps V, Mathis C.","Behav Pharmacol. 2017 Apr;28(2 and 3-Spec Issue):112-123. doi: 10.1097/FBP.0000000000000300.","Douchamps V","Behav Pharmacol","2017","2017/02/28","","","10.1097/FBP.0000000000000300"
"30226467","Normal cognitive and social development require posterior cerebellar activity","Badura A, Verpeut JL, Metzger JW, Pereira TD, Pisano TJ, Deverett B, Bakshinskaya DE, Wang SS.","Elife. 2018 Sep 20;7:e36401. doi: 10.7554/eLife.36401.","Badura A","Elife","2018","2018/09/19","PMC6195348","","10.7554/eLife.36401"
"27445801","Influence of Aerobic Training and Combinations of Interventions on Cognition and Neuroplasticity after Stroke","Constans A, Pin-Barre C, Temprado JJ, Decherchi P, Laurin J.","Front Aging Neurosci. 2016 Jun 30;8:164. doi: 10.3389/fnagi.2016.00164. eCollection 2016.","Constans A","Front Aging Neurosci","2016","2016/07/23","PMC4928497","","10.3389/fnagi.2016.00164"
"27461916","The perception of self in birds","Derégnaucourt S, Bovet D.","Neurosci Biobehav Rev. 2016 Oct;69:1-14. doi: 10.1016/j.neubiorev.2016.06.039. Epub 2016 Jul 25.","Derégnaucourt S","Neurosci Biobehav Rev","2016","2016/07/28","","","10.1016/j.neubiorev.2016.06.039"
"29352154","Resting state brain networks in the prairie vole","Ortiz JJ, Portillo W, Paredes RG, Young LJ, Alcauter S.","Sci Rep. 2018 Jan 19;8(1):1231. doi: 10.1038/s41598-017-17610-9.","Ortiz JJ","Sci Rep","2018","2018/01/21","PMC5775431","","10.1038/s41598-017-17610-9"
"25619897","Rough-and-tumble play as a window on animal communication","Palagi E, Burghardt GM, Smuts B, Cordoni G, Dall'Olio S, Fouts HN, Řeháková-Petrů M, Siviy SM, Pellis SM.","Biol Rev Camb Philos Soc. 2016 May;91(2):311-27. doi: 10.1111/brv.12172. Epub 2015 Jan 25.","Palagi E","Biol Rev Camb Philos Soc","2016","2015/01/27","","","10.1111/brv.12172"
"31666522","Neuronal network dysfunction in a model for Kleefstra syndrome mediated by enhanced NMDAR signaling","Frega M, Linda K, Keller JM, Gümüş-Akay G, Mossink B, van Rhijn JR, Negwer M, Klein Gunnewiek T, Foreman K, Kompier N, Schoenmaker C, van den Akker W, van der Werf I, Oudakker A, Zhou H, Kleefstra T, Schubert D, van Bokhoven H, Nadif Kasri N.","Nat Commun. 2019 Oct 30;10(1):4928. doi: 10.1038/s41467-019-12947-3.","Frega M","Nat Commun","2019","2019/11/01","PMC6821803","","10.1038/s41467-019-12947-3"
"29922865","Chimpanzees demonstrate individual differences in social information use","Watson SK, Vale GL, Hopper LM, Dean LG, Kendal RL, Price EE, Wood LA, Davis SJ, Schapiro SJ, Lambeth SP, Whiten A.","Anim Cogn. 2018 Sep;21(5):639-650. doi: 10.1007/s10071-018-1198-7. Epub 2018 Jun 19.","Watson SK","Anim Cogn","2018","2018/06/21","PMC6097074","","10.1007/s10071-018-1198-7"
"28392082","Neglect as a Violation of Species-Expectant Experience: Neurodevelopmental Consequences","McLaughlin KA, Sheridan MA, Nelson CA.","Biol Psychiatry. 2017 Oct 1;82(7):462-471. doi: 10.1016/j.biopsych.2017.02.1096. Epub 2017 Feb 27.","McLaughlin KA","Biol Psychiatry","2017","2017/04/11","PMC5572554","NIHMS856284","10.1016/j.biopsych.2017.02.1096"
"29497259","Artificial Intelligence and brain","Shapshak P.","Bioinformation. 2018 Jan 31;14(1):38-41. doi: 10.6026/97320630014038. eCollection 2018.","Shapshak P","Bioinformation","2018","2018/03/03","PMC5818638","","10.6026/97320630014038"
"29136236","Basic Neuroscience Illuminates Causal Relationship Between Sleep and Memory: Translating to Schizophrenia","Pocivavsek A, Rowland LM.","Schizophr Bull. 2018 Jan 13;44(1):7-14. doi: 10.1093/schbul/sbx151.","Pocivavsek A","Schizophr Bull","2018","2017/11/15","PMC5768044","","10.1093/schbul/sbx151"
"31580837","Neurobiological mechanisms underlying sex-related differences in stress-related disorders: Effects of neuroactive steroids on the hippocampus","Hillerer KM, Slattery DA, Pletzer B.","Front Neuroendocrinol. 2019 Oct;55:100796. doi: 10.1016/j.yfrne.2019.100796. Epub 2019 Sep 30.","Hillerer KM","Front Neuroendocrinol","2019","2019/10/04","PMC7115954","EMS90690","10.1016/j.yfrne.2019.100796"
"31507362","In the Long Run: Physical Activity in Early Life and Cognitive Aging","Greene C, Lee H, Thuret S.","Front Neurosci. 2019 Aug 27;13:884. doi: 10.3389/fnins.2019.00884. eCollection 2019.","Greene C","Front Neurosci","2019","2019/09/12","PMC6718639","","10.3389/fnins.2019.00884"
"30762306","The dog (Canis familiaris) as a translational model of autism: It is high time we move from promise to reality","Topál J, Román V, Turcsán B.","Wiley Interdiscip Rev Cogn Sci. 2019 Jul;10(4):e1495. doi: 10.1002/wcs.1495. Epub 2019 Feb 14.","Topál J","Wiley Interdiscip Rev Cogn Sci","2019","2019/02/15","","","10.1002/wcs.1495"
"32681799","An integrative understanding of comparative cognition: lessons from human brain evolution","Liu Y, Konopka G.","Integr Comp Biol. 2020 Oct 1;60(4):991-1006. doi: 10.1093/icb/icaa109.","Liu Y","Integr Comp Biol","2020","2020/07/19","PMC7608741","","10.1093/icb/icaa109"
"27582415","Spatial cognition in mice and rats: similarities and differences in brain and behavior","Hok V, Poucet B, Duvelle É, Save É, Sargolini F.","Wiley Interdiscip Rev Cogn Sci. 2016 Nov;7(6):406-421. doi: 10.1002/wcs.1411. Epub 2016 Sep 1.","Hok V","Wiley Interdiscip Rev Cogn Sci","2016","2016/09/02","","","10.1002/wcs.1411"
"29474958","Cognitive, emotional and social phenotyping of mice in an observer-independent setting","Dere E, Ronnenberg A, Tampe B, Arinrad S, Schmidt M, Zeisberg E, Ehrenreich H.","Neurobiol Learn Mem. 2018 Apr;150:136-150. doi: 10.1016/j.nlm.2018.02.023. Epub 2018 Feb 21.","Dere E","Neurobiol Learn Mem","2018","2018/02/24","","","10.1016/j.nlm.2018.02.023"
